alert_id,transaction_id,alert_timestamp,rule_triggered,risk_score,reviewer_status,resolution
ALT-e847a770,TXN-35387ad3,2025-06-18 13:06:22,High Value,54,In Review,Unresolved
ALT-d9d62f39,TXN-0a6aa1b9,2025-12-21 18:57:06,High Value,74,Unassigned,False Positive (Legit)
ALT-07e7408b,TXN-984f75d4,2025-01-24 17:25:06,Impossible Travel,93,Unassigned,True Positive (Fraud)
ALT-68798b55,TXN-84a9b975,2025-11-25 20:56:09,High Value,95,In Review,True Positive (Fraud)
ALT-5a6da0f1,TXN-2b20ae77,2025-11-03 11:49:51,VPN Detected,52,In Review,False Positive (Legit)
ALT-a7ef21b8,TXN-768e1835,2025-05-16 12:03:15,High Value,95,In Review,Unresolved
ALT-667cb7ed,TXN-bbca55b4,2025-07-30 09:06:14,High Velocity,75,In Review,Unresolved
ALT-3d61ecfd,TXN-060ea31a,2025-03-04 08:55:26,High Value,83,Unassigned,True Positive (Fraud)
ALT-ecc52d63,TXN-8dfe43f1,2025-06-24 06:23:27,Impossible Travel,73,In Review,False Positive (Legit)
ALT-cdaa6d52,TXN-57466d47,2025-05-23 20:42:50,VPN Detected,55,Unassigned,Unresolved
ALT-3aa2b39c,TXN-7f90c3d4,2025-01-09 08:49:59,High Velocity,70,Unassigned,False Positive (Legit)
ALT-99194a8e,TXN-bb9ed272,2025-12-16 09:36:38,VPN Detected,74,Unassigned,False Positive (Legit)
ALT-3f68c4a3,TXN-e0bb04e3,2025-02-17 07:56:22,High Velocity,97,In Review,Unresolved
ALT-121a447c,TXN-71ca90ba,2025-06-15 08:20:28,VPN Detected,60,In Review,False Positive (Legit)
ALT-63f619c4,TXN-dd186243,2025-05-16 22:03:32,Impossible Travel,66,Unassigned,False Positive (Legit)
ALT-72163327,TXN-980df9eb,2025-11-06 09:32:35,High Value,51,Unassigned,True Positive (Fraud)
ALT-5330cfaf,TXN-4bfffc69,2025-06-19 18:28:40,High Velocity,81,Unassigned,Unresolved
ALT-15956eb5,TXN-4b3f2f29,2025-02-20 00:36:19,High Velocity,58,In Review,True Positive (Fraud)
ALT-06b4853e,TXN-4ca9a149,2025-10-19 22:14:41,Impossible Travel,86,Unassigned,Unresolved
ALT-2ca2d5bf,TXN-52e93f57,2025-05-30 08:41:28,High Velocity,57,In Review,True Positive (Fraud)
ALT-225c3e50,TXN-cf8bfc1b,2025-01-19 02:22:32,High Value,52,Closed,True Positive (Fraud)
ALT-baff8821,TXN-e02883c4,2025-05-01 17:58:36,VPN Detected,64,Unassigned,False Positive (Legit)
ALT-a44f6f35,TXN-c4726e45,2025-10-12 16:06:36,Impossible Travel,65,Closed,True Positive (Fraud)
ALT-401546ac,TXN-9941bdf9,2025-03-05 16:29:11,High Velocity,66,In Review,False Positive (Legit)
ALT-f8445182,TXN-fe6c7647,2025-01-09 10:51:36,Impossible Travel,68,In Review,True Positive (Fraud)
ALT-f4a0b63f,TXN-ff0bd54e,2025-01-11 03:30:52,VPN Detected,79,In Review,True Positive (Fraud)
ALT-8cd62630,TXN-e3485802,2025-11-22 02:28:52,VPN Detected,85,Unassigned,Unresolved
ALT-48c8d25e,TXN-c07a5d2f,2025-11-18 20:30:53,High Velocity,77,In Review,False Positive (Legit)
ALT-2311dbe0,TXN-76ae3fb6,2025-09-04 16:56:40,High Value,68,Unassigned,True Positive (Fraud)
ALT-066b2ca8,TXN-287ee7fa,2025-12-22 18:18:09,VPN Detected,53,Closed,Unresolved
ALT-7bb3c1de,TXN-7081f58c,2025-05-21 12:54:36,High Velocity,63,In Review,True Positive (Fraud)
ALT-ecd9333d,TXN-21070076,2025-02-20 20:50:26,Impossible Travel,70,Closed,Unresolved
ALT-74dbb84e,TXN-9c8ea6d5,2025-10-22 15:10:22,VPN Detected,66,Closed,True Positive (Fraud)
ALT-65ef4579,TXN-8d953e57,2025-04-21 14:58:36,Impossible Travel,52,Closed,True Positive (Fraud)
ALT-4da88557,TXN-84aec3c3,2025-06-26 17:36:45,VPN Detected,56,Unassigned,True Positive (Fraud)
ALT-9943d6c9,TXN-3ddcd0c3,2025-04-09 17:44:46,Impossible Travel,82,Closed,False Positive (Legit)
ALT-812e4f7c,TXN-9dccb0b8,2025-04-19 04:29:06,High Value,98,In Review,False Positive (Legit)
ALT-a1337478,TXN-cd5b295a,2025-06-09 22:24:31,VPN Detected,95,In Review,Unresolved
ALT-b51297c2,TXN-920362c2,2025-06-06 05:51:57,VPN Detected,87,In Review,Unresolved
ALT-2dd01001,TXN-908a4495,2025-07-25 04:00:58,High Value,70,Unassigned,Unresolved
ALT-8b03ba53,TXN-e88b4f86,2025-07-17 08:39:29,VPN Detected,96,Closed,False Positive (Legit)
ALT-9af311dd,TXN-f5e440d1,2025-10-04 17:46:37,Impossible Travel,76,In Review,True Positive (Fraud)
ALT-73bdae2e,TXN-903fb10e,2025-08-18 21:59:23,High Value,88,In Review,Unresolved
ALT-5d4d3efd,TXN-bbdd5acf,2025-03-06 23:33:21,High Velocity,59,Unassigned,Unresolved
ALT-81e17a3d,TXN-20414e6c,2025-11-14 00:35:25,Impossible Travel,97,In Review,False Positive (Legit)
ALT-e84aec96,TXN-2967ec2a,2025-05-01 15:30:10,High Value,66,In Review,False Positive (Legit)
ALT-f281b4b8,TXN-f6703ece,2025-06-05 21:36:36,VPN Detected,61,Closed,True Positive (Fraud)
ALT-e28c7fde,TXN-207df99c,2025-10-09 15:53:35,High Velocity,82,Unassigned,True Positive (Fraud)
ALT-42b8f73c,TXN-48243962,2025-07-23 08:28:30,High Velocity,59,Unassigned,Unresolved
ALT-7e73c945,TXN-3dbf057c,2025-12-12 22:23:51,High Velocity,92,Closed,Unresolved
ALT-adb28621,TXN-8568ad90,2025-09-23 18:50:12,VPN Detected,71,In Review,False Positive (Legit)
ALT-304e0318,TXN-c6254754,2025-04-08 22:41:10,High Value,91,In Review,False Positive (Legit)
ALT-6ea3e063,TXN-33a89360,2025-08-06 23:23:18,High Velocity,57,Closed,False Positive (Legit)
ALT-c95abf6e,TXN-9303cc56,2025-10-12 18:22:22,High Value,52,Unassigned,True Positive (Fraud)
ALT-015136c8,TXN-02983648,2025-09-13 06:22:35,Impossible Travel,82,In Review,Unresolved
ALT-21d4bceb,TXN-92518931,2025-08-07 07:04:14,High Value,68,Unassigned,True Positive (Fraud)
ALT-a2f932ad,TXN-7968c734,2025-01-06 13:37:22,High Value,82,Closed,True Positive (Fraud)
ALT-89f1b2fc,TXN-968b500c,2025-11-16 10:51:30,Impossible Travel,50,Unassigned,False Positive (Legit)
ALT-2f27d256,TXN-3c2a27b3,2025-07-14 01:14:15,Impossible Travel,99,In Review,Unresolved
ALT-1c412c8c,TXN-cbedba1d,2025-02-20 11:36:58,VPN Detected,58,In Review,False Positive (Legit)
ALT-04249ad8,TXN-183e6b06,2025-03-10 05:05:01,VPN Detected,87,In Review,True Positive (Fraud)
ALT-853575e7,TXN-181e5c48,2025-02-18 01:42:53,Impossible Travel,80,In Review,False Positive (Legit)
ALT-7e5c78a5,TXN-96ea9e33,2025-01-18 17:27:40,High Value,88,In Review,Unresolved
ALT-023f2e8a,TXN-2973303b,2025-05-22 07:52:47,VPN Detected,68,Closed,False Positive (Legit)
ALT-e07ad173,TXN-1e59b98f,2025-08-30 22:35:18,High Velocity,79,Closed,True Positive (Fraud)
ALT-87c33be8,TXN-de526191,2025-12-31 19:35:02,High Velocity,77,Closed,Unresolved
ALT-a99e567b,TXN-cb83eaa8,2025-01-08 03:44:44,High Value,93,Closed,Unresolved
ALT-abaaa2ca,TXN-e6c57546,2025-05-05 14:38:19,High Velocity,75,Closed,True Positive (Fraud)
ALT-74188e2b,TXN-4a60a90d,2025-04-07 01:56:27,High Velocity,91,Closed,True Positive (Fraud)
ALT-4ea735b1,TXN-09d145e1,2025-12-29 11:12:50,High Value,69,In Review,True Positive (Fraud)
ALT-b030c720,TXN-92142cf4,2025-09-28 13:23:27,High Value,57,Closed,False Positive (Legit)
ALT-48923e98,TXN-e215a4cb,2025-11-12 06:39:45,High Value,88,In Review,False Positive (Legit)
ALT-ed1f6162,TXN-a86eac29,2025-12-31 10:49:34,High Velocity,64,In Review,False Positive (Legit)
ALT-9612ddb2,TXN-5403392f,2025-07-31 18:36:39,Impossible Travel,96,In Review,Unresolved
ALT-0a10af73,TXN-ba2b3868,2026-01-01 04:53:21,Impossible Travel,66,In Review,False Positive (Legit)
ALT-64efa9cd,TXN-9c7b8a45,2025-02-16 16:11:27,High Value,54,In Review,False Positive (Legit)
ALT-d97890bd,TXN-000dcaaa,2025-04-20 09:01:35,High Velocity,68,Unassigned,True Positive (Fraud)
ALT-839114fa,TXN-d442549a,2025-02-26 10:40:45,High Velocity,97,Closed,True Positive (Fraud)
ALT-6c957700,TXN-c382d106,2025-12-31 03:18:37,High Velocity,53,In Review,False Positive (Legit)
ALT-ca3b9840,TXN-90be01e3,2025-12-23 17:13:41,VPN Detected,78,In Review,True Positive (Fraud)
ALT-842d1edc,TXN-abfcd3fb,2025-02-08 20:45:12,High Velocity,75,Unassigned,False Positive (Legit)
ALT-58530e94,TXN-40569c09,2025-01-20 17:46:56,Impossible Travel,70,In Review,False Positive (Legit)
ALT-9c85f7df,TXN-7a62aeb4,2025-11-25 09:46:55,High Velocity,94,Unassigned,True Positive (Fraud)
ALT-08757c20,TXN-24120d9d,2025-04-07 06:40:55,VPN Detected,94,Unassigned,True Positive (Fraud)
ALT-53c8a034,TXN-06faafe1,2025-05-25 13:37:27,VPN Detected,85,Closed,Unresolved
ALT-df098e5e,TXN-26a36e04,2025-08-28 00:37:59,High Value,88,Unassigned,Unresolved
ALT-2a50021d,TXN-fda39e8d,2025-09-08 14:57:18,Impossible Travel,74,Unassigned,True Positive (Fraud)
ALT-43799040,TXN-01d6d0b4,2025-08-27 19:10:25,High Velocity,69,Closed,Unresolved
ALT-8dd61c01,TXN-4fc1f444,2025-04-13 20:50:13,High Velocity,68,Closed,True Positive (Fraud)
ALT-35ac04b4,TXN-05f31b2b,2025-08-16 19:44:20,High Velocity,97,In Review,True Positive (Fraud)
ALT-b1ddc2ee,TXN-2b053cb9,2025-12-15 11:43:12,Impossible Travel,95,In Review,False Positive (Legit)
ALT-085c2fe6,TXN-b8dffc84,2025-02-09 09:02:57,VPN Detected,63,In Review,True Positive (Fraud)
ALT-5ca3a627,TXN-48613ade,2025-01-05 17:24:25,High Value,81,Unassigned,Unresolved
ALT-89201d8a,TXN-e20419db,2025-02-07 21:35:12,VPN Detected,86,Closed,True Positive (Fraud)
ALT-f63613b9,TXN-219ea732,2025-02-17 00:38:17,VPN Detected,94,Unassigned,Unresolved
ALT-1eaa9a83,TXN-6a842bfc,2025-07-31 12:22:00,VPN Detected,69,Unassigned,Unresolved
ALT-c6a99651,TXN-fbf91df8,2025-12-06 10:07:27,Impossible Travel,80,In Review,False Positive (Legit)
ALT-c48661a2,TXN-41468a02,2025-03-17 04:07:01,High Value,76,Closed,False Positive (Legit)
ALT-8dfab868,TXN-d32d20ae,2025-10-05 03:18:44,Impossible Travel,93,Unassigned,False Positive (Legit)
ALT-21d72bc6,TXN-5798f571,2025-05-04 00:20:16,VPN Detected,63,In Review,False Positive (Legit)
ALT-6303519f,TXN-3d78a0ec,2025-11-11 19:53:42,Impossible Travel,59,Closed,Unresolved
ALT-5a415a59,TXN-7afd4b8d,2025-02-18 00:34:28,High Velocity,51,Closed,Unresolved
ALT-89498964,TXN-64eebe11,2025-02-23 07:31:07,VPN Detected,74,In Review,True Positive (Fraud)
ALT-49f5156d,TXN-48fd88e6,2025-04-02 21:40:35,High Velocity,92,Closed,Unresolved
ALT-993fc764,TXN-874e2e31,2025-11-05 16:30:03,High Value,76,Closed,True Positive (Fraud)
ALT-f41df91c,TXN-5a6898cb,2025-12-11 21:43:58,Impossible Travel,85,Closed,True Positive (Fraud)
ALT-942c4cd7,TXN-9d4133a8,2025-09-06 07:32:13,Impossible Travel,52,In Review,True Positive (Fraud)
ALT-b1af6b18,TXN-f1119995,2025-11-02 04:11:48,Impossible Travel,58,Closed,False Positive (Legit)
ALT-2f1c5ca0,TXN-ee63a4cc,2025-08-12 21:55:21,High Value,58,Closed,True Positive (Fraud)
ALT-99553554,TXN-3df23bbf,2025-01-11 01:15:54,High Velocity,81,In Review,Unresolved
ALT-e92b15f1,TXN-b4eda140,2025-08-10 14:11:45,Impossible Travel,79,Closed,False Positive (Legit)
ALT-ccd2ad43,TXN-18f61dfe,2025-05-24 13:25:09,High Value,58,Closed,True Positive (Fraud)
ALT-630ed9a2,TXN-4f4e5d9b,2025-02-24 06:49:24,High Value,87,Unassigned,Unresolved
ALT-84a2ff13,TXN-acb04b8c,2025-09-21 22:37:45,High Velocity,55,Unassigned,True Positive (Fraud)
ALT-efa3233f,TXN-ff044e75,2025-04-20 03:51:43,VPN Detected,66,In Review,True Positive (Fraud)
ALT-6baa47c5,TXN-9acb3384,2025-05-06 15:46:20,Impossible Travel,61,Unassigned,True Positive (Fraud)
ALT-3ca1c9f5,TXN-e45795d1,2025-09-02 08:15:05,High Velocity,61,Closed,True Positive (Fraud)
ALT-83fa2498,TXN-13b85a49,2025-01-23 16:58:17,High Velocity,87,Closed,Unresolved
ALT-b8814b9c,TXN-2c0fae5b,2025-06-13 17:45:37,VPN Detected,90,Closed,True Positive (Fraud)
ALT-3fc493fc,TXN-5519342f,2025-05-22 05:44:27,High Velocity,79,Unassigned,True Positive (Fraud)
ALT-c11ac222,TXN-0a60f9f9,2025-11-25 09:32:35,Impossible Travel,75,Closed,True Positive (Fraud)
ALT-2da85a0f,TXN-a8fc65d4,2025-11-07 22:41:29,Impossible Travel,81,Closed,False Positive (Legit)
ALT-94885d03,TXN-da719ce1,2025-03-19 12:47:01,High Velocity,68,Closed,Unresolved
ALT-5f3ed8b6,TXN-9508b69d,2025-11-28 02:19:39,High Velocity,91,Closed,Unresolved
ALT-7538f2b8,TXN-16b6f80b,2025-07-18 09:53:37,High Velocity,55,Unassigned,True Positive (Fraud)
ALT-e4891ad5,TXN-9c77a385,2025-06-06 06:52:58,VPN Detected,67,In Review,True Positive (Fraud)
ALT-b24d7038,TXN-d890e949,2025-06-24 22:30:45,VPN Detected,87,Closed,Unresolved
ALT-356ee45d,TXN-1d6ae85a,2025-10-27 08:41:59,High Velocity,73,In Review,Unresolved
ALT-7e9852fc,TXN-3ae5f984,2025-10-08 21:51:27,High Velocity,68,In Review,Unresolved
ALT-14189930,TXN-70162bda,2025-11-06 12:54:44,High Velocity,63,Unassigned,False Positive (Legit)
ALT-b0aa5a23,TXN-b468ed92,2025-01-04 07:48:11,VPN Detected,82,Closed,True Positive (Fraud)
ALT-02930b73,TXN-335b60a4,2025-03-18 01:18:23,VPN Detected,88,Closed,False Positive (Legit)
ALT-2c9c37cf,TXN-a2fc04f8,2025-08-07 02:53:00,High Velocity,58,In Review,Unresolved
ALT-e062a73c,TXN-d5b4d85c,2025-04-11 10:43:31,High Value,72,In Review,False Positive (Legit)
ALT-4a162b14,TXN-fad1cba0,2025-02-01 21:55:08,VPN Detected,53,Closed,False Positive (Legit)
ALT-abe579cf,TXN-7eb008dd,2025-09-22 09:14:58,VPN Detected,82,In Review,Unresolved
ALT-cab4e8f3,TXN-4b9d3ad0,2025-07-27 17:32:55,High Value,80,In Review,False Positive (Legit)
ALT-0ca02088,TXN-c05b5841,2025-03-14 10:06:00,High Value,86,In Review,False Positive (Legit)
ALT-a1dc2d1f,TXN-e692ca70,2025-06-08 05:52:37,Impossible Travel,93,Closed,Unresolved
ALT-c449f276,TXN-51d65629,2025-12-10 05:36:04,VPN Detected,63,Unassigned,True Positive (Fraud)
ALT-9c42679b,TXN-40b2b3e5,2025-08-17 23:12:43,High Velocity,67,Closed,Unresolved
ALT-f54a0cba,TXN-83610acf,2025-04-02 03:13:34,VPN Detected,80,In Review,False Positive (Legit)
ALT-a127d1a3,TXN-a8ce4daa,2025-03-13 10:18:55,Impossible Travel,88,In Review,Unresolved
ALT-100ec432,TXN-e558e512,2025-10-21 16:38:56,High Velocity,98,Unassigned,Unresolved
ALT-a313fd12,TXN-ad69234b,2025-01-04 11:53:19,VPN Detected,79,Closed,True Positive (Fraud)
ALT-66c0bd9b,TXN-8c8f2724,2025-03-19 21:02:21,Impossible Travel,58,Closed,Unresolved
ALT-f9ebed03,TXN-a6d029fb,2025-02-16 10:53:02,VPN Detected,53,Closed,True Positive (Fraud)
ALT-38bae4c7,TXN-3409eabc,2025-03-17 21:46:15,VPN Detected,79,In Review,True Positive (Fraud)
ALT-ee559bf0,TXN-5de3bb74,2025-04-23 12:26:11,VPN Detected,64,Unassigned,Unresolved
ALT-6885829f,TXN-90bc8dd1,2025-11-10 17:05:15,High Velocity,69,In Review,True Positive (Fraud)
ALT-00cdf947,TXN-1f2074e0,2025-07-15 12:13:37,VPN Detected,70,In Review,False Positive (Legit)
ALT-4e588177,TXN-5d243b22,2025-04-13 23:37:26,Impossible Travel,92,Closed,Unresolved
ALT-0ba3a27e,TXN-c9e86aef,2025-09-08 18:10:00,High Velocity,99,Closed,Unresolved
ALT-4295c399,TXN-ba3e5bc8,2025-05-25 19:20:19,High Velocity,61,Closed,False Positive (Legit)
ALT-1a4289d2,TXN-dd7cab1a,2025-03-03 20:11:12,High Velocity,75,In Review,False Positive (Legit)
ALT-d24a5dab,TXN-edbe9d62,2025-02-19 11:52:49,VPN Detected,55,Closed,True Positive (Fraud)
ALT-a387c9a0,TXN-b0691a91,2025-12-18 16:03:28,High Value,96,Closed,False Positive (Legit)
ALT-bfd1e290,TXN-7c31ce3c,2025-01-26 02:33:12,High Velocity,59,Unassigned,False Positive (Legit)
ALT-27534b6c,TXN-48a1b04d,2025-04-26 07:26:45,High Value,62,In Review,Unresolved
ALT-bdde0601,TXN-98f1ddff,2025-09-21 05:47:16,High Value,70,Closed,True Positive (Fraud)
ALT-d3e2dc74,TXN-fb1af0f4,2025-09-26 21:04:48,High Value,58,In Review,False Positive (Legit)
ALT-ef73c632,TXN-4b53ed4b,2025-03-28 17:38:15,High Value,70,Unassigned,False Positive (Legit)
ALT-86450188,TXN-89a6f14a,2025-06-16 04:10:49,High Velocity,79,Closed,True Positive (Fraud)
ALT-420128c7,TXN-8f4fe518,2025-02-06 22:17:55,High Value,82,Closed,False Positive (Legit)
ALT-fce9d9ff,TXN-bf990ac8,2025-07-25 15:14:56,VPN Detected,60,Unassigned,True Positive (Fraud)
ALT-99069eb6,TXN-84c2969c,2025-03-20 09:09:47,VPN Detected,90,Unassigned,False Positive (Legit)
ALT-e7c4c29e,TXN-96fd011b,2025-01-15 16:56:02,High Velocity,92,In Review,False Positive (Legit)
ALT-447f2582,TXN-592ebf7a,2025-10-03 02:19:31,Impossible Travel,66,In Review,True Positive (Fraud)
ALT-4ce61212,TXN-4d6adeaa,2026-01-01 03:09:16,Impossible Travel,96,Unassigned,False Positive (Legit)
ALT-55c1dc01,TXN-4e5cfd30,2025-07-24 08:45:40,High Velocity,68,In Review,False Positive (Legit)
ALT-2728dc6f,TXN-7b1fde33,2025-04-27 14:49:53,Impossible Travel,83,Unassigned,False Positive (Legit)
ALT-7069db74,TXN-c9b1e66f,2025-05-25 14:06:16,High Value,63,In Review,False Positive (Legit)
ALT-97075c2d,TXN-a0e6dcc6,2025-08-05 14:33:14,VPN Detected,78,Closed,False Positive (Legit)
ALT-b66c3e83,TXN-a7d3ed8d,2025-09-03 15:19:35,VPN Detected,63,Unassigned,Unresolved
ALT-db725d5b,TXN-747352d0,2025-04-21 17:58:36,High Value,85,Unassigned,False Positive (Legit)
ALT-64b48d90,TXN-13bf5d73,2025-08-06 00:25:21,VPN Detected,84,In Review,False Positive (Legit)
ALT-b2e2b785,TXN-7098bb24,2025-04-20 04:11:44,High Velocity,81,In Review,True Positive (Fraud)
ALT-3f7a3265,TXN-972063a5,2025-09-29 21:20:36,Impossible Travel,82,Unassigned,Unresolved
ALT-9b126ab6,TXN-c9d5ae1d,2025-06-13 09:17:43,High Value,90,In Review,Unresolved
ALT-c61ecd13,TXN-a0f6028c,2025-03-11 18:02:49,Impossible Travel,56,Unassigned,False Positive (Legit)
ALT-35949b03,TXN-1674ef57,2025-03-10 13:19:17,VPN Detected,96,Closed,True Positive (Fraud)
ALT-24f944f3,TXN-68f96b3e,2025-04-07 04:02:57,High Value,76,Unassigned,True Positive (Fraud)
ALT-dc8f2c24,TXN-0c6a806a,2025-08-14 09:30:22,VPN Detected,55,Closed,False Positive (Legit)
ALT-7c7a4f84,TXN-b6b8f5c9,2025-02-27 08:34:24,High Value,64,Unassigned,Unresolved
ALT-3ef4a8d5,TXN-5af995d0,2025-03-29 14:38:19,VPN Detected,58,Closed,Unresolved
ALT-d6b92213,TXN-e17e7070,2025-12-25 00:18:12,Impossible Travel,93,In Review,True Positive (Fraud)
ALT-39184f65,TXN-88b9b5d7,2025-02-12 23:26:59,Impossible Travel,90,Unassigned,Unresolved
ALT-47085c28,TXN-42a324f1,2025-07-04 23:57:19,High Velocity,91,In Review,True Positive (Fraud)
ALT-65bb99f6,TXN-794e7167,2025-05-19 10:15:10,Impossible Travel,81,Closed,True Positive (Fraud)
ALT-814df223,TXN-4fc0a244,2025-10-22 12:46:33,High Value,91,In Review,True Positive (Fraud)
ALT-323caa51,TXN-0e5ed75d,2025-03-30 05:00:01,VPN Detected,66,Closed,False Positive (Legit)
ALT-259ae6ac,TXN-1769039f,2025-03-20 07:44:22,High Velocity,81,Unassigned,False Positive (Legit)
ALT-6bf7ad09,TXN-c292b494,2025-01-25 08:15:54,Impossible Travel,50,In Review,True Positive (Fraud)
ALT-f0554938,TXN-161b5ac1,2025-11-30 22:32:20,VPN Detected,64,In Review,True Positive (Fraud)
ALT-f5e2d31e,TXN-424169d6,2025-03-15 19:58:24,VPN Detected,76,Unassigned,Unresolved
ALT-bab5a4b7,TXN-7a185c81,2025-03-02 11:02:19,Impossible Travel,67,Unassigned,Unresolved
ALT-9e1575f3,TXN-0e6cbcab,2025-04-21 16:57:54,VPN Detected,84,Closed,Unresolved
ALT-cd0d7310,TXN-92e3c676,2025-11-02 23:55:27,High Value,53,Closed,False Positive (Legit)
ALT-7d77dfd8,TXN-9db6ccbd,2025-05-02 10:23:21,VPN Detected,71,In Review,Unresolved
ALT-3e370d02,TXN-fbd15b85,2025-02-14 15:39:01,High Value,51,Unassigned,False Positive (Legit)
ALT-fba4f971,TXN-70ab3dcd,2025-08-14 00:23:03,Impossible Travel,84,In Review,True Positive (Fraud)
ALT-e47b56a2,TXN-78834486,2025-10-27 13:18:00,Impossible Travel,50,Closed,True Positive (Fraud)
ALT-00a6eb2f,TXN-fd2323b6,2025-04-30 23:23:29,High Velocity,97,Closed,True Positive (Fraud)
ALT-b20e803b,TXN-bb8d8864,2025-02-09 03:56:27,Impossible Travel,66,In Review,True Positive (Fraud)
ALT-3a104ba7,TXN-8536999b,2025-08-07 12:32:02,Impossible Travel,56,Closed,False Positive (Legit)
ALT-e008e4ae,TXN-b05149d5,2025-12-14 07:05:28,High Value,54,Closed,False Positive (Legit)
ALT-7db51503,TXN-699a0226,2025-06-25 07:49:34,High Value,61,Closed,Unresolved
ALT-7b42cef9,TXN-cfe9dd25,2025-05-02 20:35:52,High Velocity,52,In Review,Unresolved
ALT-8488fd12,TXN-a2925d59,2025-06-08 14:12:33,High Value,70,In Review,False Positive (Legit)
ALT-aa17f00e,TXN-48ce55a5,2025-07-23 05:40:22,High Value,94,Closed,Unresolved
ALT-26509fb6,TXN-812dfa8e,2025-06-26 08:04:05,VPN Detected,57,In Review,Unresolved
ALT-dd31a703,TXN-b0e5a262,2025-06-19 16:52:40,VPN Detected,98,In Review,True Positive (Fraud)
ALT-41a14535,TXN-dd8467be,2025-05-26 19:26:48,High Value,90,Unassigned,False Positive (Legit)
ALT-b2128a4a,TXN-9659e452,2025-03-07 19:45:53,Impossible Travel,81,In Review,True Positive (Fraud)
ALT-09fdbd3d,TXN-fe8836c4,2025-05-26 06:39:44,High Value,74,In Review,True Positive (Fraud)
ALT-2fa76ca0,TXN-15625cf1,2025-12-20 05:19:34,High Value,87,Unassigned,True Positive (Fraud)
ALT-588131f0,TXN-5d261679,2025-10-02 09:05:27,Impossible Travel,85,Closed,True Positive (Fraud)
ALT-6288230f,TXN-6d284ee5,2025-06-30 01:14:58,Impossible Travel,94,Unassigned,True Positive (Fraud)
ALT-abce60c6,TXN-656b70a4,2025-08-18 13:38:58,High Velocity,73,Unassigned,True Positive (Fraud)
ALT-bd2cc766,TXN-9258bd98,2025-03-23 21:15:53,High Velocity,95,Closed,True Positive (Fraud)
ALT-929e8ec1,TXN-b4209ec7,2025-06-25 01:24:30,High Velocity,87,Unassigned,True Positive (Fraud)
ALT-2d414472,TXN-2feff6e6,2025-03-30 00:46:04,Impossible Travel,54,Unassigned,False Positive (Legit)
ALT-fc798c42,TXN-12bb168e,2025-07-28 03:49:39,VPN Detected,65,Unassigned,True Positive (Fraud)
ALT-98d19b52,TXN-95330e53,2025-06-01 04:50:10,High Velocity,65,Unassigned,True Positive (Fraud)
ALT-4c2e15c8,TXN-17cf35de,2025-06-03 14:40:22,High Velocity,76,Unassigned,True Positive (Fraud)
ALT-72d4d397,TXN-950454a2,2025-03-22 17:55:39,High Value,71,Closed,True Positive (Fraud)
ALT-d6d76755,TXN-9e180fd7,2025-02-26 15:44:19,Impossible Travel,74,In Review,Unresolved
ALT-567eb43a,TXN-1a4bf320,2025-08-24 06:08:32,High Value,77,In Review,False Positive (Legit)
ALT-68c400d1,TXN-ca288d61,2025-11-04 10:53:27,High Velocity,69,Unassigned,True Positive (Fraud)
ALT-2db3ca4a,TXN-4e4ebf88,2025-08-27 14:16:11,Impossible Travel,82,Closed,True Positive (Fraud)
ALT-e8b0dd37,TXN-b4d4443c,2025-12-22 23:27:04,VPN Detected,95,In Review,Unresolved
ALT-90ffbbbb,TXN-d6db16c1,2025-03-05 08:37:31,VPN Detected,50,Unassigned,True Positive (Fraud)
ALT-c8577aae,TXN-8373f10b,2025-08-05 09:54:50,High Velocity,93,In Review,False Positive (Legit)
ALT-a2b81517,TXN-12ca1b99,2025-11-06 07:46:42,High Value,87,Closed,False Positive (Legit)
ALT-7e285cca,TXN-862c7757,2025-11-27 23:33:04,High Velocity,55,Unassigned,False Positive (Legit)
ALT-f8d213e3,TXN-d47796e6,2025-08-16 03:56:08,High Velocity,95,Closed,True Positive (Fraud)
ALT-f21deb0b,TXN-727930da,2025-02-17 22:30:02,High Value,94,Unassigned,True Positive (Fraud)
ALT-4440c5ee,TXN-aef24704,2025-10-09 04:15:43,High Value,68,Closed,False Positive (Legit)
ALT-4fc682a1,TXN-b7bcded8,2025-11-30 03:44:30,Impossible Travel,73,Closed,False Positive (Legit)
